Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Education_ScreenTime,Recreational_ScreenTime,device_usage_share,has_health_issue,screen_time_zscore
13,Female,5.93,Tablet,TRUE,0.48, Eye Strain,Urban,2.8464,3.0836,,,
10,Male,7.93,Tablet,TRUE,0.51, Eye Strain,Urban,4.0443,3.8857,,,
17,Female,3.45,Tablet,TRUE,0.39, Eye Strain,Urban,1.3455,2.1045,,,
10,Male,6.7,Tablet,TRUE,0.47, Eye Strain,Urban,3.149,3.551,,,
10,Male,6.33,Tablet,TRUE,0.6, Eye Strain,Urban,3.798,2.532,,,
17,Female,4.33,Tablet,TRUE,0.34, Eye Strain,Urban,1.4722,2.8578,,,
13,Male,6.51,Tablet,TRUE,0.3, Eye Strain,Urban,1.953,4.557,,,
12,Male,3.44,Tablet,TRUE,0.31, Eye Strain,Urban,1.0664,2.3736,,,
11,Female,6.86,Tablet,TRUE,0.48, Eye Strain,Urban,3.2928,3.5672,,,
10,Female,4.81,Tablet,TRUE,0.51, Eye Strain,Urban,2.4531,2.3569,,,
15,Male,4.3,Tablet,TRUE,0.35, Eye Strain,Urban,1.505,2.795,,,
9,Female,4.43,Tablet,TRUE,0.56, Eye Strain,Urban,2.4808,1.9492,,,
16,Female,4.4,Tablet,TRUE,0.39, Eye Strain,Urban,1.716,2.684,,,
17,Female,3.9,Tablet,TRUE,0.47, Eye Strain,Urban,1.833,2.067,,,
8,Female,3.97,Tablet,TRUE,0.4, Eye Strain,Urban,1.588,2.382,,,
12,Female,5.35,Tablet,TRUE,0.34, Eye Strain,Urban,1.819,3.531,,,
10,Male,4.64,Tablet,TRUE,0.45, Eye Strain,Urban,2.088,2.552,,,
11,Male,3.23,Tablet,TRUE,0.35, Eye Strain,Urban,1.1305,2.0995,,,
14,Male,4.87,Tablet,TRUE,0.39, Eye Strain,Urban,1.8993,2.9707,,,
17,Female,4.13,Tablet,TRUE,0.5, Eye Strain,Urban,2.065,2.065,,,
11,Male,5.71,Tablet,TRUE,0.36, Eye Strain,Urban,2.0556,3.6544,,,
18,Male,3.25,Tablet,TRUE,0.45, Eye Strain,Rural,1.4625,1.7875,,,
13,Male,3.3,Tablet,TRUE,0.43, Eye Strain,Rural,1.419,1.881,,,
15,Female,4.46,Tablet,TRUE,0.32, Eye Strain,Rural,1.4272,3.0328,,,
8,Male,3.32,Tablet,TRUE,0.42, Eye Strain,Rural,1.3944,1.9256,,,
9,Male,5.47,Tablet,TRUE,0.6, Eye Strain,Rural,3.282,2.188,,,
11,Female,3.84,Tablet,TRUE,0.45, Eye Strain,Rural,1.728,2.112,,,
18,Male,4.69,Tablet,TRUE,0.43, Eye Strain,Rural,2.0167,2.6733,,,
14,Female,3.45,Tablet,TRUE,0.35, Eye Strain,Rural,1.2075,2.2425,,,
8,Female,3.94,Tablet,TRUE,0.45, Eye Strain,Rural,1.773,2.167,,,
13,Male,4.95,Tablet,TRUE,0.38, Eye Strain,Rural,1.881,3.069,,,
8,Male,6.22,Tablet,TRUE,0.51, Eye Strain,Rural,3.1722,3.0478,,,
15,Female,4.38,Tablet,TRUE,0.5, Eye Strain,Rural,2.19,2.19,,,
17,Male,5.46,Tablet,TRUE,0.32, Eye Strain,Rural,1.7472,3.7128,,,
13,Male,3.83,Tablet,TRUE,0.31, Eye Strain,Rural,1.1873,2.6427,,,
11,Female,3.61,Tablet,TRUE,0.32, Eye Strain,Rural,1.1552,2.4548,,,
16,Male,4.76,Tablet,TRUE,0.39, Eye Strain,Rural,1.8564,2.9036,,,
12,Male,6.25,Tablet,TRUE,0.31, Eye Strain,Rural,1.9375,4.3125,,,
16,Female,4.66,Tablet,TRUE,0.38, Eye Strain,Rural,1.7708,2.8892,,,
16,Female,4.31,Tablet,TRUE,0.45, Eye Strain,Rural,1.9395,2.3705,,,
14,Male,3.39,Tablet,TRUE,0.44, Eye Strain,Rural,1.4916,1.8984,,,
17,Female,5.68,Tablet,TRUE,0.43, Eye Strain,Rural,2.4424,3.2376,,,
18,Female,4.2,Tablet,TRUE,0.34, Eye Strain,Rural,1.428,2.772,,,
17,Female,6.4,Tablet,TRUE,0.46, Eye Strain,Rural,2.944,3.456,,,
9,Male,5.89,Tablet,TRUE,0.41, Eye Strain,Rural,2.4149,3.4751,,,
18,Female,5.11,Tablet,TRUE,0.46, Eye Strain,Rural,2.3506,2.7594,,,
10,Male,6.78,Tablet,TRUE,0.45, Eye Strain,Rural,3.051,3.729,,,
15,Female,5.36,Tablet,TRUE,0.45, Eye Strain,Rural,2.412,2.948,,,
11,Male,4.05,Tablet,TRUE,0.34, Eye Strain,Rural,1.377,2.673,,,
9,Male,7.38,Tablet,TRUE,0.4, Eye Strain,Rural,2.952,4.428,,,
12,Female,5.78,Tablet,TRUE,0.35, Eye Strain,Rural,2.023,3.757,,,
10,Male,6.32,Tablet,TRUE,0.51, Eye Strain,Rural,3.2232,3.0968,,,
8,Male,3.23,Tablet,TRUE,0.45, Eye Strain,Rural,1.4535,1.7765,,,
15,Female,3.03,Tablet,TRUE,0.48, Eye Strain,Rural,1.4544,1.5756,,,
8,Female,4.8,Tablet,TRUE,0.42, Eye Strain,Rural,2.016,2.784,,,
14,Female,3.1,Tablet,TRUE,0.46, Eye Strain,Rural,1.426,1.674,,,
17,Male,5.36,Tablet,TRUE,0.5, Eye Strain,Rural,2.68,2.68,,,
15,Female,6.67,Tablet,TRUE,0.35, Eye Strain,Rural,2.3345,4.3355,,,
14,Male,5.12,Tablet,TRUE,0.45, Eye Strain,Rural,2.304,2.816,,,
9,Male,5.22,Tablet,TRUE,0.46, Eye Strain,Rural,2.4012,2.8188,,,
10,Male,4.1,Tablet,TRUE,0.59, Eye Strain,Rural,2.419,1.681,,,
9,Male,5.64,Tablet,TRUE,0.49, Eye Strain,Rural,2.7636,2.8764,,,
16,Male,5.58,Tablet,TRUE,0.42, Eye Strain,Rural,2.3436,3.2364,,,
14,Male,4.96,Tablet,TRUE,0.32, Eye Strain,Rural,1.5872,3.3728,,,
9,Female,6.05,Tablet,TRUE,0.53, Eye Strain,Rural,3.2065,2.8435,,,
11,Male,4.73,Tablet,TRUE,0.42, Eye Strain,Rural,1.9866,2.7434,,,
9,Female,4.73,Tablet,TRUE,0.54, Eye Strain,Rural,2.5542,2.1758,,,
13,Female,4.46,Tablet,TRUE,0.34, Eye Strain,Rural,1.5164,2.9436,,,
8,Female,9.41,Tablet,TRUE,0.52, Eye Strain,Rural,4.8932,4.5168,,,
18,Male,5.52,Tablet,TRUE,0.37, Eye Strain,Rural,2.0424,3.4776,,,
14,Female,3.9,Tablet,TRUE,0.38, Eye Strain,Rural,1.482,2.418,,,
18,Male,3.82,Tablet,TRUE,0.48, Eye Strain,Rural,1.8336,1.9864,,,
13,Female,6.17,Tablet,TRUE,0.38, Eye Strain,Rural,2.3446,3.8254,,,
17,Female,5.4,Tablet,TRUE,0.45, Eye Strain,Rural,2.43,2.97,,,
9,Female,5.4,Tablet,TRUE,0.58, Eye Strain,Rural,3.132,2.268,,,
15,Female,3.9,Tablet,TRUE,0.31, Eye Strain,Rural,1.209,2.691,,,
16,Male,5.24,Tablet,TRUE,0.44, Eye Strain,Rural,2.3056,2.9344,,,
10,Male,5.94,Tablet,TRUE,0.43, Eye Strain,Rural,2.5542,3.3858,,,
12,Female,4.74,Tablet,TRUE,0.38, Eye Strain,Rural,1.8012,2.9388,,,
9,Male,6.37,Tablet,TRUE,0.59, Eye Strain,Rural,3.7583,2.6117,,,
17,Female,4.93,Tablet,TRUE,0.46, Eye Strain,Rural,2.2678,2.6622,,,
13,Male,4.71,Tablet,TRUE,0.42, Eye Strain,Rural,1.9782,2.7318,,,
18,Female,4.99,Tablet,TRUE,0.45, Eye Strain,Rural,2.2455,2.7445,,,
9,Male,4.38,Tablet,TRUE,0.53, Eye Strain,Rural,2.3214,2.0586,,,
16,Female,4.78,Tablet,TRUE,0.33, Anxiety,Rural,1.5774,3.2026,,,
13,Male,3.3,Tablet,TRUE,0.43, Anxiety,Rural,1.419,1.881,,,
16,Female,3.74,Tablet,TRUE,0.35, Anxiety,Rural,1.309,2.431,,,
11,Female,3.84,Tablet,TRUE,0.45, Anxiety,Rural,1.728,2.112,,,
15,Male,3.54,Tablet,TRUE,0.3, Anxiety,Rural,1.062,2.478,,,
15,Female,3.73,Tablet,TRUE,0.32, Anxiety,Rural,1.1936,2.5364,,,
12,Female,4.32,Tablet,TRUE,0.42, Anxiety,Rural,1.8144,2.5056,,,
8,Male,6.22,Tablet,TRUE,0.51, Anxiety,Rural,3.1722,3.0478,,,
17,Male,5.46,Tablet,TRUE,0.32, Anxiety,Rural,1.7472,3.7128,,,
8,Male,6.33,Tablet,TRUE,0.54, Anxiety,Rural,3.4182,2.9118,,,
14,Male,3.19,Tablet,TRUE,0.42, Anxiety,Rural,1.3398,1.8502,,,
10,Female,8.83,Tablet,TRUE,0.45, Anxiety,Rural,3.9735,4.8565,,,
13,Male,3.83,Tablet,TRUE,0.31, Anxiety,Rural,1.1873,2.6427,,,
11,Male,5.28,Tablet,TRUE,0.41, Anxiety,Rural,2.1648,3.1152,,,
15,Male,3.15,Tablet,TRUE,0.4, Anxiety,Rural,1.26,1.89,,,
17,Female,5.68,Tablet,TRUE,0.43, Anxiety,Rural,2.4424,3.2376,,,
12,Male,5.96,Tablet,TRUE,0.41, Anxiety,Rural,2.4436,3.5164,,,
18,Female,4.2,Tablet,TRUE,0.34, Anxiety,Rural,1.428,2.772,,,
8,Male,4.47,Tablet,TRUE,0.59, Anxiety,Rural,2.6373,1.8327,,,
9,Male,5.89,Tablet,TRUE,0.41, Anxiety,Rural,2.4149,3.4751,,,
9,Female,4.06,Tablet,TRUE,0.56, Anxiety,Rural,2.2736,1.7864,,,
17,Male,5.29,Tablet,TRUE,0.45, Anxiety,Rural,2.3805,2.9095,,,
10,Female,5.43,Tablet,TRUE,0.57, Anxiety,Rural,3.0951,2.3349,,,
18,Female,5.97,Tablet,TRUE,0.34, Anxiety,Rural,2.0298,3.9402,,,
12,Female,5.78,Tablet,TRUE,0.35, Anxiety,Rural,2.023,3.757,,,
8,Male,3.23,Tablet,TRUE,0.45, Anxiety,Rural,1.4535,1.7765,,,
14,Female,3.1,Tablet,TRUE,0.46, Anxiety,Rural,1.426,1.674,,,
13,Female,7.05,Tablet,TRUE,0.45, Anxiety,Rural,3.1725,3.8775,,,
12,Female,4.15,Tablet,TRUE,0.41, Anxiety,Rural,1.7015,2.4485,,,
10,Female,5.72,Tablet,TRUE,0.58, Anxiety,Rural,3.3176,2.4024,,,
15,Male,5.25,Tablet,TRUE,0.47, Anxiety,Rural,2.4675,2.7825,,,
11,Male,6.62,Tablet,TRUE,0.33, Anxiety,Rural,2.1846,4.4354,,,
17,Female,3.77,Tablet,TRUE,0.47, Anxiety,Rural,1.7719,1.9981,,,
14,Female,3.9,Tablet,TRUE,0.38, Anxiety,Rural,1.482,2.418,,,
15,Female,5.23,Tablet,TRUE,0.34, Anxiety,Rural,1.7782,3.4518,,,
10,Male,5.05,Tablet,TRUE,0.52, Anxiety,Rural,2.626,2.424,,,
16,Male,5.24,Tablet,TRUE,0.44, Anxiety,Rural,2.3056,2.9344,,,
15,Female,5.47,Tablet,TRUE,0.43, Anxiety,Rural,2.3521,3.1179,,,
17,Male,5.29,Tablet,TRUE,0.33, Anxiety,Rural,1.7457,3.5443,,,
13,Male,4.71,Tablet,TRUE,0.42, Anxiety,Rural,1.9782,2.7318,,,
16,Female,3.94,Tablet,TRUE,0.32, Anxiety,Rural,1.2608,2.6792,,,
18,Female,4.99,Tablet,TRUE,0.45, Anxiety,Rural,2.2455,2.7445,,,
8,Male,3.19,Tablet,TRUE,0.54, Anxiety,Urban,1.7226,1.4674,,,
13,Male,5.67,Tablet,TRUE,0.41, Anxiety,Urban,2.3247,3.3453,,,
16,Male,4.34,Tablet,TRUE,0.48, Anxiety,Urban,2.0832,2.2568,,,
15,Female,3.64,Tablet,TRUE,0.48, Anxiety,Urban,1.7472,1.8928,,,
8,Female,4.73,Tablet,TRUE,0.42, Anxiety,Urban,1.9866,2.7434,,,
8,Female,4.92,Tablet,TRUE,0.59, Anxiety,Urban,2.9028,2.0172,,,
12,Female,3.15,Tablet,TRUE,0.38, Anxiety,Urban,1.197,1.953,,,
14,Male,6.39,Tablet,TRUE,0.4, Anxiety,Urban,2.556,3.834,,,
14,Female,5.15,Tablet,TRUE,0.36, Anxiety,Urban,1.854,3.296,,,
17,Female,5.45,Tablet,TRUE,0.41, Anxiety,Urban,2.2345,3.2155,,,
14,Female,6.65,Tablet,TRUE,0.38, Anxiety,Urban,2.527,4.123,,,
10,Male,4.22,Tablet,TRUE,0.54, Anxiety,Urban,2.2788,1.9412,,,
12,Male,4.96,Tablet,TRUE,0.5, Anxiety,Urban,2.48,2.48,,,
8,Male,3.42,Tablet,TRUE,0.54, Anxiety,Urban,1.8468,1.5732,,,
16,Female,4.65,Tablet,TRUE,0.33, Anxiety,Urban,1.5345,3.1155,,,
9,Male,5.25,Tablet,TRUE,0.54, Anxiety,Urban,2.835,2.415,,,
15,Female,4.11,Tablet,TRUE,0.34, Anxiety,Urban,1.3974,2.7126,,,
11,Female,8.55,Tablet,TRUE,0.39, Anxiety,Urban,3.3345,5.2155,,,
9,Female,4.47,Tablet,TRUE,0.48, Anxiety,Urban,2.1456,2.3244,,,
18,Male,6.28,Tablet,TRUE,0.49, Anxiety,Urban,3.0772,3.2028,,,
17,Male,3.61,Tablet,TRUE,0.38, Anxiety,Urban,1.3718,2.2382,,,
10,Female,5.15,Tablet,TRUE,0.55, Anxiety,Urban,2.8325,2.3175,,,
8,Male,3.75,Tablet,TRUE,0.56, Anxiety,Urban,2.1,1.65,,,
18,Male,3.66,Tablet,TRUE,0.43, Anxiety,Urban,1.5738,2.0862,,,
9,Male,4.34,Tablet,TRUE,0.56, Anxiety,Urban,2.4304,1.9096,,,
16,Male,3.45,Tablet,TRUE,0.42, Anxiety,Urban,1.449,2.001,,,
16,Male,4.96,Tablet,TRUE,0.32, Anxiety,Urban,1.5872,3.3728,,,
18,Female,5.47,Tablet,TRUE,0.4, Anxiety,Urban,2.188,3.282,,,
12,Female,4.34,Tablet,TRUE,0.43, Anxiety,Urban,1.8662,2.4738,,,
10,Male,3.62,Tablet,TRUE,0.52, Anxiety,Urban,1.8824,1.7376,,,
11,Male,4.03,Tablet,TRUE,0.3, Anxiety,Urban,1.209,2.821,,,
13,Female,4.49,Tablet,TRUE,0.41, Anxiety,Urban,1.8409,2.6491,,,
15,Female,5.65,Tablet,TRUE,0.44, Anxiety,Urban,2.486,3.164,,,
14,Female,5.57,Tablet,TRUE,0.45, Anxiety,Urban,2.5065,3.0635,,,
17,Male,4.57,Tablet,TRUE,0.31, Anxiety,Urban,1.4167,3.1533,,,
15,Male,5.74,Tablet,TRUE,0.38, Anxiety,Urban,2.1812,3.5588,,,
14,Female,3.3,Tablet,TRUE,0.46, Anxiety,Urban,1.518,1.782,,,
18,Male,4.37,Tablet,TRUE,0.32, Anxiety,Urban,1.3984,2.9716,,,
16,Female,3.47,Tablet,TRUE,0.49, Anxiety,Urban,1.7003,1.7697,,,
10,Male,8.37,Tablet,TRUE,0.54, Anxiety,Urban,4.5198,3.8502,,,
12,Female,6.32,Tablet,TRUE,0.34, Anxiety,Urban,2.1488,4.1712,,,
9,Male,5.3,Tablet,TRUE,0.55, Anxiety,Urban,2.915,2.385,,,
8,Male,7.78,Tablet,TRUE,0.47, Anxiety,Urban,3.6566,4.1234,,,
8,Female,5.91,Tablet,TRUE,0.52, Anxiety,Urban,3.0732,2.8368,,,
15,Male,5.84,Tablet,TRUE,0.32, Anxiety,Urban,1.8688,3.9712,,,
12,Male,7.02,Tablet,TRUE,0.4, Anxiety,Urban,2.808,4.212,,,
16,Male,3.44,Tablet,TRUE,0.3, Anxiety,Urban,1.032,2.408,,,
11,Male,7.08,Tablet,TRUE,0.44, Anxiety,Urban,3.1152,3.9648,,,
15,Female,5.93,Tablet,TRUE,0.47, Anxiety,Urban,2.7871,3.1429,,,
10,Male,4.12,Tablet,TRUE,0.46, Anxiety,Urban,1.8952,2.2248,,,
8,Male,5.1,Tablet,TRUE,0.45, Anxiety,Urban,2.295,2.805,,,
15,Female,4.85,Tablet,TRUE,0.42, Anxiety,Urban,2.037,2.813,,,
15,Male,4.22,Tablet,TRUE,0.41, Anxiety,Urban,1.7302,2.4898,,,
13,Male,5.32,Tablet,TRUE,0.44, Anxiety,Urban,2.3408,2.9792,,,
9,Male,3.29,Tablet,TRUE,0.57, Anxiety,Urban,1.8753,1.4147,,,
9,Female,5.38,Tablet,TRUE,0.45, Anxiety,Urban,2.421,2.959,,,
18,Female,5.69,Tablet,TRUE,0.37, Anxiety,Urban,2.1053,3.5847,,,
8,Female,4.04,Tablet,TRUE,0.41, Anxiety,Urban,1.6564,2.3836,,,
14,Female,3.63,Tablet,TRUE,0.36, Anxiety,Urban,1.3068,2.3232,,,
17,Male,3.71,Tablet,TRUE,0.48, Anxiety,Urban,1.7808,1.9292,,,
13,Male,6.38,Tablet,TRUE,0.38, Anxiety,Urban,2.4244,3.9556,,,
15,Male,4.36,Tablet,TRUE,0.39, Anxiety,Urban,1.7004,2.6596,,,
14,Female,3.44,Tablet,TRUE,0.32, Anxiety,Urban,1.1008,2.3392,,,
11,Male,5.7,Tablet,TRUE,0.46, Anxiety,Urban,2.622,3.078,,,
15,Male,4.41,Tablet,TRUE,0.39, Anxiety,Urban,1.7199,2.6901,,,
8,Male,8.52,Tablet,TRUE,0.41, Anxiety,Urban,3.4932,5.0268,,,
18,Male,3.36,Tablet,TRUE,0.48, Anxiety,Urban,1.6128,1.7472,,,
16,Female,7.69,Tablet,TRUE,0.43, Anxiety,Urban,3.3067,4.3833,,,
14,Male,5.62,Tablet,TRUE,0.37, Anxiety,Urban,2.0794,3.5406,,,
8,Male,5.58,Tablet,TRUE,0.44, Anxiety,Urban,2.4552,3.1248,,,
17,Female,3.99,Tablet,TRUE,0.32, Anxiety,Urban,1.2768,2.7132,,,
10,Male,4.02,Tablet,TRUE,0.44, Anxiety,Urban,1.7688,2.2512,,,
15,Female,5.78,Tablet,TRUE,0.31, Anxiety,Urban,1.7918,3.9882,,,
17,Female,4.22,Tablet,TRUE,0.31, Anxiety,Urban,1.3082,2.9118,,,
13,Female,4.39,Tablet,TRUE,0.4, Anxiety,Urban,1.756,2.634,,,
18,Male,4.11,Tablet,TRUE,0.42, Anxiety,Urban,1.7262,2.3838,,,
15,Female,6.51,Tablet,TRUE,0.46, Anxiety,Urban,2.9946,3.5154,,,
10,Female,4.5,Tablet,TRUE,0.44, Anxiety,Urban,1.98,2.52,,,
11,Female,6.46,Tablet,TRUE,0.38, Anxiety,Urban,2.4548,4.0052,,,
15,Male,4.75,Tablet,TRUE,0.49, Anxiety,Urban,2.3275,2.4225,,,
8,Female,3.18,Tablet,TRUE,0.43, Anxiety,Urban,1.3674,1.8126,,,
16,Male,3.33,Tablet,TRUE,0.42, Anxiety,Urban,1.3986,1.9314,,,
17,Male,4.56,Tablet,TRUE,0.31, Anxiety,Urban,1.4136,3.1464,,,
11,Female,5.11,Tablet,TRUE,0.4, Anxiety,Urban,2.044,3.066,,,
9,Female,4.92,Tablet,TRUE,0.59, Anxiety,Urban,2.9028,2.0172,,,
11,Female,4.96,Tablet,TRUE,0.36, Anxiety,Urban,1.7856,3.1744,,,
14,Male,3.57,Tablet,TRUE,0.37, Anxiety,Urban,1.3209,2.2491,,,
15,Male,6.42,Tablet,TRUE,0.38, Anxiety,Urban,2.4396,3.9804,,,
18,Female,5.04,Tablet,TRUE,0.5, Anxiety,Urban,2.52,2.52,,,
12,Female,3.37,Tablet,TRUE,0.32, Anxiety,Urban,1.0784,2.2916,,,
10,Male,7.67,Tablet,TRUE,0.51, Anxiety,Urban,3.9117,3.7583,,,
17,Male,3.95,Tablet,TRUE,0.45, Anxiety,Urban,1.7775,2.1725,,,
13,Female,5.93,Tablet,TRUE,0.48, Anxiety,Urban,2.8464,3.0836,,,
15,Male,3.61,Tablet,TRUE,0.35, Anxiety,Urban,1.2635,2.3465,,,
18,Female,3.97,Tablet,TRUE,0.43, Anxiety,Urban,1.7071,2.2629,,,
11,Female,5.27,Tablet,TRUE,0.32, Anxiety,Urban,1.6864,3.5836,,,
15,Female,4.75,Tablet,TRUE,0.41, Anxiety,Urban,1.9475,2.8025,,,
8,Female,7.69,Tablet,TRUE,0.45, Anxiety,Urban,3.4605,4.2295,,,
12,Male,5.53,Tablet,TRUE,0.33, Anxiety,Urban,1.8249,3.7051,,,
12,Female,5.35,Tablet,TRUE,0.34, Anxiety,Urban,1.819,3.531,,,
10,Male,6.5,Tablet,TRUE,0.45, Anxiety,Urban,2.925,3.575,,,
13,Female,3.19,Tablet,TRUE,0.37, Anxiety,Urban,1.1803,2.0097,,,
14,Male,4.87,Tablet,TRUE,0.39, Anxiety,Urban,1.8993,2.9707,,,
18,Male,3.24,Tablet,TRUE,0.48, Obesity Risk,Urban,1.5552,1.6848,,,
8,Male,3.19,Tablet,TRUE,0.54, Obesity Risk,Urban,1.7226,1.4674,,,
15,Female,3.64,Tablet,TRUE,0.48, Obesity Risk,Urban,1.7472,1.8928,,,
14,Female,3.27,Tablet,TRUE,0.45, Obesity Risk,Urban,1.4715,1.7985,,,
12,Male,4.68,Tablet,TRUE,0.42, Obesity Risk,Urban,1.9656,2.7144,,,
10,Male,4.1,Tablet,TRUE,0.45, Obesity Risk,Urban,1.845,2.255,,,
8,Female,4.95,Tablet,TRUE,0.59, Obesity Risk,Urban,2.9205,2.0295,,,
16,Male,5.44,Tablet,TRUE,0.37, Obesity Risk,Urban,2.0128,3.4272,,,
8,Male,5.25,Tablet,TRUE,0.6, Obesity Risk,Urban,3.15,2.1,,,
14,Male,4.41,Tablet,TRUE,0.4, Obesity Risk,Urban,1.764,2.646,,,
10,Female,3.59,Tablet,TRUE,0.46, Obesity Risk,Urban,1.6514,1.9386,,,
11,Female,8.55,Tablet,TRUE,0.39, Obesity Risk,Urban,3.3345,5.2155,,,
9,Female,4.15,Tablet,TRUE,0.48, Obesity Risk,Urban,1.992,2.158,,,
15,Male,4.1,Tablet,TRUE,0.38, Obesity Risk,Urban,1.558,2.542,,,
13,Male,7.1,Tablet,TRUE,0.4, Obesity Risk,Urban,2.84,4.26,,,
9,Male,5.03,Tablet,TRUE,0.4, Obesity Risk,Urban,2.012,3.018,,,
17,Male,4.36,Tablet,TRUE,0.38, Obesity Risk,Urban,1.6568,2.7032,,,
8,Female,7.21,Tablet,TRUE,0.43, Obesity Risk,Urban,3.1003,4.1097,,,
13,Male,3.27,Tablet,TRUE,0.36, Obesity Risk,Urban,1.1772,2.0928,,,
18,Male,3.98,Tablet,TRUE,0.49, Obesity Risk,Urban,1.9502,2.0298,,,
10,Male,4.02,Tablet,TRUE,0.5, Obesity Risk,Urban,2.01,2.01,,,
15,Male,3.43,Tablet,TRUE,0.38, Obesity Risk,Urban,1.3034,2.1266,,,
13,Male,6.51,Tablet,TRUE,0.42, Obesity Risk,Urban,2.7342,3.7758,,,
8,Female,3.71,Tablet,TRUE,0.52, Obesity Risk,Urban,1.9292,1.7808,,,
14,Female,3.34,Tablet,TRUE,0.48, Obesity Risk,Urban,1.6032,1.7368,,,
18,Male,4.37,Tablet,TRUE,0.32, Obesity Risk,Urban,1.3984,2.9716,,,
16,Female,3.31,Tablet,TRUE,0.36, Obesity Risk,Urban,1.1916,2.1184,,,
9,Female,5.38,Tablet,TRUE,0.51, Obesity Risk,Urban,2.7438,2.6362,,,
10,Male,5.15,Tablet,TRUE,0.57, Obesity Risk,Urban,2.9355,2.2145,,,
8,Female,6.51,Tablet,TRUE,0.49, Obesity Risk,Urban,3.1899,3.3201,,,
14,Male,4.03,Tablet,TRUE,0.43, Obesity Risk,Urban,1.7329,2.2971,,,
18,Male,5.29,Tablet,TRUE,0.46, Obesity Risk,Urban,2.4334,2.8566,,,
10,Male,4.39,Tablet,TRUE,0.6, Obesity Risk,Urban,2.634,1.756,,,
17,Male,3.96,Tablet,TRUE,0.38, Obesity Risk,Urban,1.5048,2.4552,,,
12,Male,5.59,Tablet,TRUE,0.47, Obesity Risk,Urban,2.6273,2.9627,,,
14,Female,5.31,Tablet,TRUE,0.34, Obesity Risk,Urban,1.8054,3.5046,,,
18,Male,5.29,Tablet,TRUE,0.35, Obesity Risk,Urban,1.8515,3.4385,,,
12,Male,3.24,Tablet,TRUE,0.49, Obesity Risk,Urban,1.5876,1.6524,,,
8,Female,3.22,Tablet,TRUE,0.54, Obesity Risk,Urban,1.7388,1.4812,,,
12,Female,4.44,Tablet,TRUE,0.48, Obesity Risk,Urban,2.1312,2.3088,,,
15,Female,4.85,Tablet,TRUE,0.42, Obesity Risk,Urban,2.037,2.813,,,
12,Male,5.28,Tablet,TRUE,0.48, Obesity Risk,Urban,2.5344,2.7456,,,
9,Female,5.38,Tablet,TRUE,0.45, Obesity Risk,Urban,2.421,2.959,,,
18,Female,5.69,Tablet,TRUE,0.37, Obesity Risk,Urban,2.1053,3.5847,,,
9,Male,3.93,Tablet,TRUE,0.57, Obesity Risk,Urban,2.2401,1.6899,,,
9,Male,7.04,Tablet,TRUE,0.57, Obesity Risk,Urban,4.0128,3.0272,,,
11,Male,3.38,Tablet,TRUE,0.31, Obesity Risk,Urban,1.0478,2.3322,,,
9,Male,6.08,Tablet,TRUE,0.42, Obesity Risk,Urban,2.5536,3.5264,,,
14,Male,5.62,Tablet,TRUE,0.37, Obesity Risk,Urban,2.0794,3.5406,,,
8,Male,6.54,Tablet,TRUE,0.46, Obesity Risk,Urban,3.0084,3.5316,,,
17,Female,4.22,Tablet,TRUE,0.31, Obesity Risk,Urban,1.3082,2.9118,,,
10,Female,4.5,Tablet,TRUE,0.44, Obesity Risk,Urban,1.98,2.52,,,
11,Female,4.15,Tablet,TRUE,0.34, Obesity Risk,Urban,1.411,2.739,,,
12,Female,5.86,Tablet,TRUE,0.36, Obesity Risk,Urban,2.1096,3.7504,,,
9,Male,9.62,Tablet,TRUE,0.52, Obesity Risk,Urban,5.0024,4.6176,,,
11,Male,5.85,Tablet,TRUE,0.37, Obesity Risk,Urban,2.1645,3.6855,,,
8,Female,7.37,Tablet,TRUE,0.47, Obesity Risk,Urban,3.4639,3.9061,,,
17,Male,6.33,Tablet,TRUE,0.41, Obesity Risk,Urban,2.5953,3.7347,,,
11,Female,5.11,Tablet,TRUE,0.4, Obesity Risk,Urban,2.044,3.066,,,
11,Male,4.72,Tablet,TRUE,0.47, Obesity Risk,Urban,2.2184,2.5016,,,
18,Male,3.79,Tablet,TRUE,0.4, Obesity Risk,Urban,1.516,2.274,,,
13,Male,4.37,Tablet,TRUE,0.5, Obesity Risk,Urban,2.185,2.185,,,
11,Female,3.94,Tablet,TRUE,0.33, Obesity Risk,Urban,1.3002,2.6398,,,
9,Male,3.66,Tablet,TRUE,0.51, Obesity Risk,Urban,1.8666,1.7934,,,
14,Male,3.57,Tablet,TRUE,0.37, Obesity Risk,Urban,1.3209,2.2491,,,
18,Male,4.54,Tablet,TRUE,0.4, Obesity Risk,Urban,1.816,2.724,,,
9,Female,7.4,Tablet,TRUE,0.55, Obesity Risk,Urban,4.07,3.33,,,
9,Female,3.32,Tablet,TRUE,0.45, Obesity Risk,Urban,1.494,1.826,,,
17,Female,4.33,Tablet,TRUE,0.34, Obesity Risk,Urban,1.4722,2.8578,,,
15,Male,3.79,Tablet,TRUE,0.45, Obesity Risk,Urban,1.7055,2.0845,,,
12,Male,3.44,Tablet,TRUE,0.31, Obesity Risk,Urban,1.0664,2.3736,,,
